sig_id,drug_id
id_a276cd148,e1b1ac327
id_a2774d7c8,f65834b15
id_a2788a033,6d373f4a5
id_a27a34d2f,581946f04
id_a2805d2cd,6ed25f7d9
id_a284a66d3,b207618e4
id_a2853ca8d,d84d151f6
id_a285e8c46,5842b3aff
id_a28637fc6,44861c09d
id_a28cf12e0,87d714366
id_a28e0d7ec,0a303746d
id_a2925f380,95f6fde0e
id_a2933fc02,e34e2e544
id_a294c561e,c63a7ee15
id_a2952829a,95d5c9ec1
id_a295e341c,d50f18348
id_a29696206,a94b73995
id_a2969b54d,29c8a163f
id_a2978c551,5db8b1e23
id_a2981e35a,54d869553
id_a298f78a0,87d714366
id_a29d67ee0,d08af5d4b
id_a29eb280a,b2bce570f
id_a29f9deaa,3fe1f2d3a
id_a2a4da210,24a3fbf37
id_a2ab0aa1a,9f80f3f77
id_a2b0d07d5,d65a23889
id_a2b6468e6,5519606ab
id_a2b7669b1,c451bb4cb
id_a2b9d9fd7,e852bc8e7
id_a2c0fcb87,6eb8ff3da
id_a2c145ecd,c43ed9969
id_a2c38a3c8,eb2f04575
id_a2caa4123,1db26a3b0
id_a2d0a7f90,6133c8ca0
id_a2d4d1e17,1a6cf6fe6
id_a2d769560,bd3c1b66c
id_a2da98aac,cacb2b860
id_a2dd3763a,a19d26516
id_a2df2dafb,560f6486c
id_a2e121339,658cf6c71
id_a2e6a287e,36e63978b
id_a2e779379,c8bc897d7
id_a2e831495,81f42b0c0
id_a2e94642f,c95e712bb
id_a2e94cbb7,9f80f3f77
id_a2e9c0716,cacb2b860
id_a2eacb9e0,394afe33e
id_a2ebde293,ee812fc85
id_a2ee74f00,f2558bc54
id_a2f042c82,bc7aac3d2
id_a2fc99cdf,1433b6544
id_a2fce23b4,c086105e0
id_a2fe9cac7,668bd9b0f
id_a2ff2c3b6,d4b2d8373
id_a3027437f,3a3f16d5b
id_a303876d2,db50e7c67
id_a308507b9,b016fdb77
id_a30d5bad8,f0ae14edc
id_a30db5576,c4f7854fe
id_a312bd5cc,cacb2b860
id_a319927dd,6b039baf0
id_a31f75824,ab265c296
id_a31fe4c72,c1244b23b
id_a3207b088,c1c66be79
id_a322c298a,8b87a7a83
id_a32353e62,2daa68a56
id_a32394e08,f51af4a54
id_a3251b034,28a15cf13
id_a329a7572,427005627
id_a329e7fb4,fb1b9a664
id_a32cfc7b6,228f08c3d
id_a32e11a15,4b9f220a0
id_a32ecbea8,cacb2b860
id_a331faa92,4802079fd
id_a33373bc0,f5f9e9495
id_a3349bcd9,a3e52fcc0
id_a334a44d9,a2f3f1f63
id_a336c9a00,5a13d6c2c
id_a33eaa8e9,cacb2b860
id_a33ffb875,cacb2b860
id_a34035733,0249e20c4
id_a340b685b,3859c44f3
id_a342133cd,08ef97d85
id_a347b2ef5,d1b47f29d
id_a3493b4d3,87d714366
id_a34c45279,67c879e79
id_a354d7bea,16059830d
id_a357c8cbb,af7c2babf
id_a358a8e7a,9f80f3f77
id_a35a0fbd8,c0417407c
id_a35ce02ff,2f5b9b3bd
id_a3630f7ac,e44cc3d92
id_a3637b98e,6fb701ca1
id_a36383172,87d714366
id_a36622573,c086105e0
id_a36644e1b,c36a35183
id_a367a07f7,f344437e0
id_a367d2cbe,a7c2673c1
id_a36a2474f,d74175a91
id_a36cec7aa,cacb2b860
id_a36e8ce11,9d5bf829c
id_a373c1ba5,292ab2c28
id_a37496f52,18bb41b2c
id_a3795068f,7d50d31a6
id_a37ebd3ed,cacb2b860
id_a3814309e,68869f4e9
id_a383bc6be,51acf3c88
id_a38b7dff0,3f8e9f8cf
id_a38dd614c,e7b414c12
id_a39086d68,71985eca8
id_a394ac6c6,0a9da712c
id_a394d980c,fb5164119
id_a3959d53c,cacb2b860
id_a39770a92,6ae801d3b
id_a39cba3fa,cacb2b860
id_a3a221d62,c91486e82
id_a3a38ba7f,53767c7d8
id_a3a41f966,bac4b7207
id_a3a869afa,8a51a2ef0
id_a3abbb12e,af7c2babf
id_a3ad0e10b,6a652b57d
id_a3b646474,6645347b9
id_a3b722cb4,93750c9d0
id_a3baaf779,c5b400b1f
id_a3c084d03,292ab2c28
id_a3c1b7fd7,ae0c59f9b
id_a3c23486a,48b540088
id_a3c518ba4,2a89a4876
id_a3c6355db,87d714366
id_a3cda46b0,5fa33e0d4
id_a3ce93097,28b4acd9e
id_a3cee7c3e,af7f18b3a
id_a3cfc80d1,2353e1221
id_a3d040469,96dc4f534
id_a3d364486,33036fe9b
id_a3d681db4,015a48b37
id_a3da0092e,cacb2b860
id_a3daf1807,9ae8e1c27
id_a3e28e250,7f9222ded
id_a3e418bdc,8b52661f8
id_a3e4ef552,b2bd67ffa
id_a3e6983c1,bc52b55cf
id_a3e6ea1ac,2a4c67eba
id_a3f471e31,80ea3c823
id_a3f5b3c94,b439cd83a
id_a3f7a4e28,cacb2b860
id_a3f9cd8c6,d1b47f29d
id_a3faa32d9,40b79dd0f
id_a402a8afd,f594b3345
id_a405afabd,cacb2b860
id_a406c597c,2b630dd70
id_a4071456d,55b20e5c2
id_a40afde0f,20a3c3f90
id_a417255a6,9f80f3f77
id_a41816e43,e4363bc6a
id_a41a378dc,538ff01f5
id_a424e4d88,d08af5d4b
id_a427063fa,ed5706da4
id_a434230f8,8fd588084
id_a436068d0,7ace6b8cc
id_a43881a90,cacb2b860
id_a44076fb0,cacb2b860
id_a4419103a,24a3fbf37
id_a44197b48,e5b84d23b
id_a445ae39e,296728e36
id_a446e2e51,c64e87268
id_a44a09e2c,55edeb109
id_a44da6ff7,f007bd74e
id_a44e78f83,16059830d
id_a4502e80a,9f8c1612d
id_a455b6862,749a17b48
id_a45adba63,bfa05dd0f
id_a45d8add8,a6a3946ba
id_a460b8684,e44cc3d92
id_a4634cc39,cacb2b860
id_a466360cd,74815f7b1
id_a4669aa8c,8ce6e06b3
id_a46a835ef,e051927fb
id_a475ebc24,6ddb71abd
id_a4781352a,b82c2dad0
id_a4791aab0,fe8625cad
id_a47af63b3,b0b0fec1d
id_a4808f910,08049cfd7
id_a48419d35,cacb2b860
id_a4850bd3d,1db26a3b0
id_a4902f11d,7614ec763
id_a49395e52,8bfccb68b
id_a4974d24c,cacb2b860
id_a4991ca64,ee8ba3370
id_a49cf1b32,704bbbfad
id_a4a298619,d46d06ed5
id_a4abc0fe7,29a240dd6
id_a4ac566fb,cacb2b860
id_a4ac8fc16,9158344c4
id_a4b30a00f,d60045956
id_a4b3e5c0e,8fd588084
id_a4b44c8e7,20e191f4d
id_a4b485cf9,3f0bd259a
id_a4b62262d,8b87a7a83
id_a4ba41bbc,8e438ce43
id_a4baca509,e8f9bb247
id_a4bb385c9,93ca4bac4
id_a4be5e554,bb5876e3e
id_a4bef112a,bd1ff4469
id_a4c1b8ddf,908482858
id_a4cacf61a,eff33f208
id_a4cdd410f,6aeb27c9f
id_a4cec4824,5628cb3ee
id_a4d623eb0,6523ad4c8
id_a4d6b29c6,8e8707804
id_a4df1ffda,d767a14e3
id_a4e24d5f9,157d90b1f
id_a4e4dd5a1,654b180f8
id_a4f1a67c3,18635b586
id_a4f20ac58,18c37e601
id_a4f3f6ea2,f149ad4e5
id_a4fc678c3,df9c4c6af
id_a50a1f3de,4b51017d8
id_a50a6960c,66f251fd0
id_a50b30e81,cacb2b860
id_a5109255b,c9798b7d8
id_a510d5a55,f78b8a0ae
id_a510fcd35,15243cb83
id_a512274d6,177e72783
id_a51648e7f,f9e8eec0b
id_a5171566e,07502fc59
id_a517d3845,209a68d23
id_a51c5f57c,051a078dd
id_a520b5964,ed5706da4
id_a524c2ef1,9f80f3f77
id_a52e49c27,17f560a5b
id_a52ee0859,8b87a7a83
id_a5340f2f3,99d003a74
id_a534d2101,ac1a855c8
id_a53755a79,d149a15f5
id_a542b2ad6,f98a1abd6
id_a543c0867,5628cb3ee
id_a5473f67f,201cdcec8
id_a54863692,2ba48ebb1
id_a54993e06,f2e39846a
id_a54b855c7,d3ff26fc7
id_a551b6d12,4eca10c76
id_a55290787,477387cad
id_a552b9c15,6b039baf0
id_a5574195d,bb7bcdbc2
id_a557970c2,4c0f6aed1
id_a55a30f10,99d003a74
id_a55a9d7c6,235333326
id_a55b90c9c,88c37c66a
id_a55bcc1c3,fb7304491
id_a55dbe228,581946f04
id_a5618f038,1ff21b539
id_a562ef5fc,cacb2b860
id_a56f9c508,b3ab49180
id_a5719a573,936b511d2
id_a577c46cd,a2a784ba2
id_a579013c6,32bd4cc74
id_a581019cb,91b830645
id_a582dab72,474256f71
id_a583bb660,4b798dda1
id_a58781684,156fc028d
id_a58d484f1,8fba2455b
id_a58da12a5,e5b84d23b
id_a58f5ed33,b3e8b23fe
id_a58ff3b87,b12140550
id_a59094867,baa461424
id_a5909e94a,c8f4266c8
id_a595a3615,5628cb3ee
id_a596b9770,3f40f8f4b
id_a59830198,c8ce35de9
id_a599bac4c,0d353a095
id_a59c5be99,948380682
id_a5a224ba6,57402759f
id_a5a40bb63,39cc616d2
id_a5ab10c7a,c96f93956
id_a5ab186be,7bd9a5c7d
id_a5ab75b40,f0b6d359a
id_a5affbede,e444f38b6
id_a5b1023bc,1bce4a659
id_a5b2033bf,ad7d27aa1
id_a5b24d2a2,a50459702
id_a5b2c4093,8b82937f6
id_a5b64a15a,1d9b3e2f3
id_a5b9ee824,74741b81b
id_a5bd43293,472eaa5fd
id_a5be2f590,015a48b37
id_a5be4693c,cb2c25132
id_a5bf3fced,30aa2f709
id_a5c4c4ecb,5628cb3ee
id_a5c701e5a,e0ef6e086
id_a5cf787b6,7598f853b
id_a5dc084f2,65d7f344a
id_a5ddd74d4,ae915ad1f
id_a5de3613d,47dd8f190
id_a5e895050,5735a3e0f
id_a5ee29072,3a8369e1d
id_a5ee2e9ac,2cedeae41
id_a5ee83e51,9fb47bdfb
id_a5f1d2711,118e48808
id_a5f56d165,b0e220a18
id_a5fa82f2f,d41b0360e
id_a5fcb62a3,0e7d55a49
id_a5fd67d0c,9f80f3f77
id_a60325b57,9f80f3f77
id_a607cc75d,17196dc34
id_a60e6a4df,11f5f3784
id_a60f97ab5,b7847446b
id_a6167efc5,1f615ecea
id_a617a5245,6ffe70383
id_a618d2f0d,7bb287e49
id_a61d98711,2de92054c
id_a620ae23e,c3273cd04
id_a626c8a48,f93338a8b
id_a6279ebaa,6ae801d3b
id_a62f426f5,5e6359c7c
id_a62f9790b,d1b47f29d
id_a62fb0d38,cacb2b860
id_a62fc1f78,69bafa12c
id_a631edc03,0a238848b
id_a63a0e566,9898cba0d
id_a63c06ff2,87d714366
id_a63c82be6,82b9b3b09
id_a640b3770,b6410b8e1
id_a64418544,1a52478dc
id_a649bbf89,4e96907d8
id_a64aaec0f,711198853
id_a64ae85bc,dd30eef7a
id_a64bb848e,6274c8c1f
id_a64bfc5ae,0bcee96a5
id_a65104789,ce6b7dd05
id_a652b6a39,c6cc9175b
id_a659303b5,123bd9005
id_a65a7dde5,a85e24e2e
id_a65b88b69,fcfed83c3
id_a65c94a2c,cacb2b860
id_a66633061,d66481b90
id_a6689564c,ff2ef49ab
id_a66c509e2,a28c4829a
id_a66f88e2a,a043e7bb8
id_a67242362,06bc90c08
id_a67377bb9,d1b47f29d
id_a67670a5d,be944f78a
id_a6796a3b1,87d714366
id_a67cbb1b0,5a5926a4e
id_a680be4b1,64faf6255
id_a6810eb5f,0e328d0f9
id_a68688178,b67df960c
id_a686919ec,a775159c0
id_a68c1cf10,8f818017d
id_a69169d38,c54fe3e44
id_a6921f28e,8b87a7a83
id_a69246d15,296728e36
id_a693f0299,8dad6ac60
id_a698860fb,227dac617
id_a6991e479,e8daf49ca
id_a69a090d7,622d45011
id_a69a64039,234586c95
id_a69e577e2,11325c559
id_a69f27adb,8b87a7a83
id_a69f54e60,2bb3d948c
id_a69f651ab,7a1707c50
id_a6a4f3626,d9ea3eadc
id_a6a76f60a,2ff2b2628
id_a6a7cd323,b2edbb2ba
id_a6a992262,d50f18348
id_a6ab08930,cacb2b860
id_a6ae30429,15243cb83
id_a6b456ebb,8a4370a9b
id_a6b68ed21,1f4fc34c5
id_a6bc15b1c,2294112df
id_a6be2b5cd,2964edfc8
id_a6bfd6301,288497e82
id_a6c194d7e,fc706ea82
id_a6c546684,5cb1e784b
id_a6c736c04,afafe3ca9
id_a6c8e1a99,87705adb2
id_a6d09965a,6b47c2de9
id_a6d3ff42f,a1f4f1154
id_a6d44e8c9,b59817415
id_a6d63e199,d9189d323
id_a6d9fb129,84b82148d
id_a6e87a4dd,d7e64b73e
id_a6ebc4115,cf3449dda
id_a6ec7b7ca,cacb2b860
id_a6edd4a74,6b039baf0
id_a6f6185d3,d449fda32
id_a6f67f55e,99fcbbc29
id_a6fbf3e8f,8fdbae36c
id_a6fbf8c52,cacb2b860
id_a6fc94645,79a051ccd
id_a6fde1745,313383238
id_a6ffd6d24,bcfa1dcb0
id_a70175c0d,72e3cc1b7
id_a70286475,cacb2b860
id_a704c7d72,4bc52a40e
id_a7062b06d,728d555a4
id_a706a1482,be36e3919
id_a706e8d6f,f48d611be
id_a7088b044,e2b513d9a
id_a70e714cc,fa69a1fc0
id_a70f84f8a,906185add
id_a711cf1c6,db8846a47
id_a715167fd,032128cc7
id_a7177741b,7c161c5dd
id_a71d02f1c,81c2e7617
id_a71faadf6,35f6999a2
id_a72069221,9e9c9ce56
id_a7254e9c5,9335516ff
id_a72a55dae,cad539762
id_a7341e4f8,d32045b5e
id_a73b33b0f,82e9d6227
id_a73c22243,13a6daeac
id_a73c2d363,dd3da3936
id_a73f2d9d2,d5a1bc32c
id_a73f52af9,23ffb25a4
id_a741b5611,51acf3c88
id_a741c7350,68c329b79
id_a749c7f72,3befd988e
id_a74be07b8,f1d7e6d5e
id_a74de16d6,dd5d1290c
id_a74ed8510,14fd3a8f6
id_a751388ed,c18a180cf
id_a753c5859,a4d1c1cf6
id_a75407f2b,c3d24fae4
id_a75680266,c96f93956
id_a756ce680,a88c74ce5
id_a759c73d9,bdd03a71e
id_a75b1f7de,4fbe9fdc3
id_a75ff0afa,986f762a1
id_a762f591f,17f560a5b
id_a7659783b,8b0b2f4cb
id_a76c4380b,bef164506
id_a76c49729,9e11305b9
id_a76cc905f,816b84388
id_a76e15abd,399610c85
id_a76eb71e4,ae556993a
id_a76fa2bd9,87d714366
id_a770e4c23,dcefc9130
id_a7733a85c,cacb2b860
id_a77622cc9,a6e8b2e70
id_a778b7feb,931ae30d5
id_a77c78c84,41267bb69
id_a782b9a29,f8446fc97
id_a7835ee80,f3014194c
id_a7837774f,1d9628f6b
id_a784bd480,8e369b046
id_a785be3a3,87d714366
id_a7861d8bb,924c9bb02
id_a7866bcc1,8c7b401c2
id_a78789cd9,82fd56cd7
id_a7888f0f2,cacb2b860
id_a78d9889a,441fbc224
id_a78e211b3,0a5a4f458
id_a790c36c8,c24b63529
id_a798fbcbe,f9450b58a
id_a799fffee,d389fc759
id_a79b7a830,5d9a42dc4
id_a79b8c4d6,da0aa58bb
id_a79d63b34,4d44785f6
id_a79ff0b25,172d8eb80
id_a7a4243e9,9b4d542a5
id_a7a443d4c,eac5c838f
id_a7a86f96c,8b0b2f4cb
id_a7a8dc7e0,af6850fa6
id_a7abe5034,9df803dd5
id_a7ad42c02,825e3a43c
id_a7af8f1cf,45028a46a
id_a7b2a24ee,cacb2b860
id_a7b31caac,af0826003
id_a7b5a11f1,d3f33169a
id_a7ba5887f,92b066eb4
id_a7bcd4423,35e552246
id_a7bde55bc,f769df5d6
id_a7be7070d,873a85baa
id_a7c08b62e,6657979c4
id_a7c1ed7f5,a5e5002ef
id_a7c3e1ae5,fcc0d5d89
id_a7c45e1f0,366bf0132
id_a7c5a8385,3610da8fc
id_a7c91b54c,8ccf9adbe
id_a7d0ac75e,55fb633d5
id_a7d135dab,1000f4a19
id_a7d1ec075,53767c7d8
id_a7d2b17e7,cacb2b860
id_a7d37d9c7,cacb2b860
id_a7d76a69b,00321ea80
id_a7e2dfc54,b9c830e75
id_a7e709d5d,6986f2497
id_a7e8f719d,7b1433399
id_a7e8fd1ea,9f80f3f77
id_a7ebea81d,348b00535
id_a7ec83265,96b9ac123
id_a7eca6eed,f44ed500f
id_a7ed8d243,87d714366
id_a7ef782de,5ac378d8a
id_a7f974baa,19aae2313
id_a7f9d5967,c6e681fa2
id_a7fae6323,174dbc4c7
id_a7ffa1e7d,d82e75aa7
id_a8045ba09,62ff1ff60
id_a805d4609,64c4c2b32
id_a808a5671,b4c9484ae
id_a80932ff1,e9ce48593
id_a80d13923,df5a52005
id_a810bb941,146ba19d5
id_a8161fc9a,d632db159
id_a8168cf53,a5c69912f
id_a8178d84a,cacb2b860
id_a8198ee22,b2bda17d8
id_a81e61fcf,e5922d23c
id_a82021a2f,f2c8faae3
id_a828f1a45,74f7ce505
id_a8290c8f2,15137878d
id_a829987a6,292ab2c28
id_a82c7bdba,234611c76
id_a8315f3f5,fdf9c5a5d
id_a83a4a865,a4272df75
id_a83c4c09b,282c379a2
id_a83e3e208,4d1572b9f
id_a83f7b655,e374ee33f
id_a84233037,f007bd74e
id_a84352713,cacb2b860
id_a8459661e,cbd1e5bae
id_a845b5bb5,a504820a4
id_a84824c45,db6b74f08
id_a84c788fe,266df4aad
id_a84cb828e,24c0a37ff
id_a84ef9f48,c1617c18b
id_a84f2a8bf,5de2e119d
id_a851109a8,87d714366
id_a8548c4cf,f0997edc7
id_a85757660,28a834f70
id_a85cf9e66,cad539762
id_a85db5600,af22cc3d8
id_a860f3f8a,d41b0360e
id_a861bab23,cacb2b860
id_a8630e684,27ba2d779
id_a8631e403,cd9464ede
id_a864e8365,3192fe966
id_a86582edf,19aae2313
id_a865d7bce,8689b5677
id_a8661b0f7,46ef1d590
id_a8661e163,e9e7f3076
id_a866da8f4,296728e36
id_a86752b3a,a3daef582
id_a867a8fbb,136179b9f
id_a868ab38a,0869981c5
id_a86958632,9f80f3f77
id_a86976c72,5a3c49d79
id_a86a882b4,fabad7790
id_a870bf3ce,90abb1f13
id_a87447691,cb462e5c6
id_a87a2c5c6,d08af5d4b
id_a87ab1be2,6b2d73b7d
id_a87b52fca,3c8c824ff
id_a87b8aad2,c91c80a5e
id_a87bc1407,cacb2b860
id_a87be098d,f0230d2df
id_a87d20e24,d08af5d4b
id_a887cae5a,45792bf48
id_a888f137c,7cc96121b
id_a88ff9bf8,cacb2b860
id_a8954e782,e06eedef4
id_a8957c3d7,66228e858
id_a899ad591,d50f18348
id_a89b0fac5,273ff6a56
id_a89cd3ca0,900711768
id_a89e21385,d3f9718f3
id_a8a684c05,6c665f098
id_a8a7c99a8,67c879e79
id_a8a81acf7,848f1f314
id_a8ad3a659,21f05d290
id_a8add1899,21ad0a835
id_a8b0c9c27,548060dcd
id_a8b350d3d,c92ab961c
id_a8b4a7941,4c3c6717e
id_a8b4f9126,cc96b78f2
id_a8bbf2782,d08af5d4b
id_a8bd21da8,cacb2b860
id_a8bdfbc6d,15efb90c9
id_a8c5d4fd1,a3daef582
id_a8cb5942f,80d55b957
id_a8cdf4f22,1495258b3
id_a8d1bf1e6,170500372
id_a8d289be5,2855e975f
id_a8d71871e,808cb9eea
id_a8df23816,7722c4309
id_a8e2eb335,fc9c586b9
id_a8e3bfb4c,9f316ed9a
id_a8e522e1e,88d508490
id_a8ea0d80d,87d714366
id_a8f249e87,81caec2ee
id_a8f3feea9,3b3c74070
id_a8f5fb61b,b6100f7c0
id_a8f688762,30ac46c44
id_a8f8ac791,c34e4424f
id_a8fa90f23,108c2a905
id_a8fe2b9dc,b472193a9
id_a8ff674ce,1e5cd39b1
id_a90433dea,e1a0a81ec
id_a90490c6a,57f7c6a5c
id_a9050de9d,39cc616d2
id_a910a607a,232d3e660
id_a9134fa2e,4b82a8056
id_a913d984b,c6bdaddc2
id_a916807a7,77cb724f6
id_a916ab86d,13665059e
id_a917dace6,afd0dbace
id_a92171789,38839e72e
id_a9224ea61,608a0a4eb
id_a925a28f3,f2cd513d6
id_a92650bf0,d56702d3b
id_a92e1265c,bda439de9
id_a92e42893,cacb2b860
id_a93014ff8,f76a83216
id_a93502d54,8b87a7a83
id_a93752bb2,b0a0d2656
id_a93ead6aa,cacb2b860
id_a9411e0a2,d50f18348
id_a9431af2b,f610a5048
id_a944ca5e0,f721996ed
id_a945ce16d,1fbc1f017
id_a9463d2f1,9e24f0cb6
id_a9484946c,5bc490161
id_a949721eb,2284046f5
id_a9527a96a,c2cc33301
id_a9597f678,98e035c12
id_a95a3ee25,39cc616d2
id_a9694d020,ad84986d3
id_a96e4a391,dc0d4a264
id_a96edd823,e3f0ddacc
id_a96ef698b,b62e815c1
id_a96fc877e,d681d223e
id_a97525842,cacb2b860
id_a978419d7,19eca681d
id_a9795cf34,c3d24fae4
id_a97988deb,5628cb3ee
id_a97af5a4f,2b5b14f75
id_a97b9f8f2,a2a054566
id_a97db8b69,222c64809
id_a97f57a5c,6324b63b6
id_a98085fce,3cc579952
id_a9808ff53,cacb2b860
id_a9827661c,6ea69711f
id_a98386493,329ac3519
id_a985a29cc,bbfef20b7
id_a98944674,cacb2b860
id_a9896fdf2,d65a23889
id_a989b533e,6262ba4a9
id_a98f19cad,f601d2b46
id_a9978baa2,f5dcd0b85
id_a998c15f5,dd6bd76be
id_a999520b7,87d714366
id_a99bce401,98e4ba42b
id_a99e6bfc1,1c3236de2
id_a99f22093,8b87a7a83
id_a9a00dc28,721fbbc54
id_a9a0750a6,d7e64b73e
id_a9a22498b,cacb2b860
id_a9a4f536f,e34e2e544
id_a9a544cd2,06c3860e2
id_a9a622434,cacb2b860
id_a9aa5e120,ab15a41c0
id_a9ab4a8f9,06bc90c08
id_a9ac85c6f,cacb2b860
id_a9acc747a,cacb2b860
id_a9ad064c6,948380682
id_a9ae2b6d7,2b52b677a
id_a9aea3d0c,f5cef4650
id_a9b0ded2d,e444f38b6
id_a9b2ef039,d08af5d4b
id_a9b36f4dc,838575b1d
id_a9b3bfe3d,81c2e7617
id_a9b450e26,d66f0ffb7
id_a9bdb3189,e776d5a4e
id_a9c51ec17,cacb2b860
id_a9ca0ebfa,9900aeef2
id_a9cbdb5b5,441fbc224
id_a9ceaa2b3,d83add00b
id_a9d10aa76,a28c4829a
id_a9d1552ce,adf8b6ead
id_a9d482ae6,9ef139b37
id_a9d68b12f,8791ef2ae
id_a9dc547c7,990d1947d
id_a9de90523,f2110ecd7
id_a9e07f14d,8229f1030
id_a9e453dad,230867937
id_a9e4df0b2,292ab2c28
id_a9e677b80,5c68cde71
id_a9ecf3170,984bc762c
id_a9ef99f7e,32bd4cc74
id_a9f28bfe0,654b180f8
id_a9f4d2b83,d08af5d4b
id_a9f51384f,8f300f9d7
id_aa00260c0,87d714366
id_aa02e9fe7,e2eb1a821
id_aa0504921,49b0fc6d7
id_aa0fa5278,aee4ccd0a
id_aa1091c0d,750267f42
id_aa118dc99,12317960c
id_aa11deae9,a7533d956
id_aa132c8cf,6d62ed1d1
id_aa1555809,2fb591d53
id_aa172f0e6,53767c7d8
id_aa1bfe3f6,bb3b7c7d5
id_aa1c4ac3a,6895c50ed
id_aa20df189,8b9a7ff56
id_aa2161338,a1a7000c4
id_aa237ff25,5f53dbb60
id_aa25c10e6,146ba19d5
id_aa27ad6ba,cacb2b860
id_aa2959b83,c957f6ac7
id_aa2a74f07,63ad36fb6
id_aa2dcfe7e,3fa81b23a
id_aa3036580,b41d21dbe
id_aa31a5c04,abe5d0dcc
id_aa385fea1,fb1b9a664
id_aa389d765,d76f51fe4
id_aa3d107a8,cacb2b860
id_aa43f43cb,376c56233
id_aa451d96b,cacb2b860
id_aa48f37c9,899084630
id_aa493eb52,afd0dbace
id_aa4b873d1,55b20e5c2
id_aa4c875ab,fc61cc291
id_aa4ed7721,ccad8d70f
id_aa51326c0,1196f6507
id_aa51ef3b3,75ad700d0
id_aa53e403d,98c09cca0
id_aa560fc1f,bbd36745d
id_aa56b23ea,37b33b4d6
id_aa56d18bc,47324d95c
id_aa5bc2edb,fb67ca7d9
id_aa6412059,32cdd43d4
id_aa6923ed8,40b109426
id_aa6acfdcd,efd75da04
id_aa6e77866,e8f9d8c5a
id_aa75d2d76,1d4c91026
id_aa775d5ae,5628cb3ee
id_aa785271e,c3b5cac71
id_aa7af4cc5,8b52661f8
id_aa7bcec8e,26574c800
id_aa8617170,d08af5d4b
id_aa88ce6a2,8b87a7a83
id_aa8c31e93,d5a1bc32c
id_aa8e98179,82dee97da
id_aa94cdcb0,37a8319f4
id_aa94d1f11,87d714366
id_aa97d105b,27138434f
id_aa9de8e5f,124f36030
id_aaa565ac1,7bc92037a
id_aaa8c433d,7a070033e
id_aab21f39e,1ea8cd37d
id_aab5b800b,1b5be72dc
id_aab661016,3e0223fe5
id_aaba5028c,c7d8e90cc
id_aac12534c,9f80f3f77
id_aac1386d8,cacb2b860
id_aac178ced,e60c7b841
id_aac4b9849,cacb2b860
id_aac993866,fcc2e5b7e
id_aacbb999d,cacb2b860
id_aaccfad86,4c8a8d560
id_aacdb8c2c,dd30eef7a
id_aace6799d,56f9a1186
id_aacfa27a5,3d451870a
id_aad2ca26b,cacb2b860
id_aad7d7b8a,6def270ae
id_aad82633c,5628cb3ee
id_aad8bbc34,cd0f9a06b
id_aadc939ef,5c68cde71
id_aaddf27a6,53c1987ae
id_aae244ccc,9ddeb8b52
id_aae24e89e,5ad076ffe
id_aae35d2f0,22770735e
id_aae444ece,908482858
id_aae50ad5e,1258cb7b5
id_aae7d7236,db6bf858a
id_aaea60a72,30bcad061
id_aaf51ff80,e60f6df53
id_aaf584694,6e8550f2f
id_aaf77215b,bb2e94862
id_aafb390f4,0bcee96a5
id_aafbff67c,e29829cf4
id_ab048cac4,ec41848ef
id_ab08ed5f1,67b8f0a99
id_ab0954c51,37fe7c5c1
id_ab0ab0f34,d08af5d4b
id_ab1375951,b439cd83a
id_ab13d0b38,74b133579
id_ab13e345b,cacb2b860
id_ab1536043,e3c7cedf9
id_ab15ef032,30aa2f709
id_ab17a3f23,5d9a42dc4
id_ab1800e9e,cacb2b860
id_ab1b55db0,9510eba67
id_ab21bb6c0,5f86753d1
id_ab22eef2f,717a8d00c
id_ab2315cb9,a0e292dfb
id_ab24ca32e,4ebabef1d
id_ab275a1df,c5f51d7e8
id_ab2b2c792,6dfda028e
id_ab2be5556,be36e3919
id_ab2c7666e,75a377dac
id_ab2f61354,2af8f4fe9
id_ab2fcfd81,734bb352c
id_ab30f6693,f769df5d6
id_ab32e50d6,d9f666bcd
id_ab330e291,79f6039a3
id_ab3865744,8b87a7a83
id_ab3a2e8f7,852e372be
id_ab3b1de5a,2688e0167
id_ab3bd8fb0,e53bd9396
id_ab3be4b6d,9071eb625
id_ab4178381,9f80f3f77
id_ab4391592,18d693579
id_ab4442b12,cacb2b860
id_ab4e7e9fd,cacb2b860
id_ab4f3a9f0,afafe3ca9
id_ab521be0c,f10de4b89
id_ab574fb3d,30ac46c44
id_ab5924093,6a652b57d
id_ab5a3e63b,667f6e292
id_ab5c3da23,14b9e5384
id_ab5f3fed3,d08af5d4b
id_ab612491c,74b133579
id_ab63179a4,d1b47f29d
id_ab672fa8e,7eebca46e
id_ab6e3085a,824a6c1ca
id_ab7338211,655e8d881
id_ab74177ec,98075a197
id_ab77f266f,39c89cdd4
id_ab78e6fb6,3cc579952
id_ab7e41fc6,15da97282
id_ab83aa3a3,0034c0847
id_ab8488b8a,e3826b3de
id_ab87a0ffe,dffe673a4
id_ab89e7ae1,cacb2b860
id_ab8c66c87,f44ed500f
id_ab90dc752,8d033bd54
id_ab9733187,d4c515a95
id_ab985aa68,d60045956
id_ab98a1abe,23b488dc9
id_ab98a7777,87d714366
id_ab99a7daf,655e8d881
id_ab9a50e7d,5ce665b1c
id_ab9b7da93,be944f78a
id_aba01eff8,e62689392
id_aba12e4e9,cacb2b860
